Source,Target,Type,weight
40,390,undirected,1
40,519,undirected,1
40,523,undirected,1
40,396,undirected,1
40,270,undirected,1
40,399,undirected,1
40,272,undirected,1
40,401,undirected,1
40,147,undirected,1
40,238,undirected,1
40,152,undirected,1
40,537,undirected,1
40,540,undirected,1
40,69,undirected,1
40,289,undirected,1
40,418,undirected,1
40,291,undirected,1
40,420,undirected,1
40,518,undirected,1
40,422,undirected,1
40,295,undirected,1
40,554,undirected,1
40,302,undirected,1
40,439,undirected,1
40,61,undirected,1
40,191,undirected,1
40,449,undirected,1
40,451,undirected,1
40,325,undirected,1
40,417,undirected,1
40,456,undirected,1
40,74,undirected,1
40,332,undirected,1
40,465,undirected,1
40,338,undirected,1
40,237,undirected,1
40,472,undirected,1
40,218,undirected,1
40,348,undirected,1
40,250,undirected,1
40,351,undirected,1
40,352,undirected,1
40,97,undirected,1
40,228,undirected,1
40,101,undirected,1
40,558,undirected,1
40,490,undirected,1
40,365,undirected,1
40,366,undirected,1
40,375,undirected,1
40,504,undirected,1
40,378,undirected,1
40,575,undirected,1
40,124,undirected,1
40,533,undirected,1
41,320,undirected,1
41,451,undirected,1
41,134,undirected,1
41,396,undirected,1
41,269,undirected,1
41,238,undirected,1
41,333,undirected,1
41,157,undirected,1
41,146,undirected,1
41,147,undirected,1
41,270,undirected,1
41,535,undirected,1
41,571,undirected,1
41,499,undirected,1
41,478,undirected,1
41,389,undirected,1
42,128,undirected,1
42,450,undirected,1
42,547,undirected,1
42,550,undirected,1
42,556,undirected,1
42,272,undirected,1
42,472,undirected,1
42,338,undirected,1
42,568,undirected,1
42,191,undirected,1
42,92,undirected,1
42,127,undirected,1
43,481,undirected,1
43,291,undirected,1
43,548,undirected,1
43,310,undirected,1
43,360,undirected,1
43,556,undirected,1
43,459,undirected,1
43,460,undirected,1
43,557,undirected,1
43,61,undirected,1
43,188,undirected,1
43,252,undirected,1
43,502,undirected,1
43,505,undirected,1
43,218,undirected,1
43,59,undirected,1
43,92,undirected,1
43,154,undirected,1
43,190,undirected,1
43,491,undirected,1
44,513,undirected,1
44,516,undirected,1
44,519,undirected,1
44,139,undirected,1
44,399,undirected,1
44,528,undirected,1
44,147,undirected,1
44,535,undirected,1
44,408,undirected,1
44,154,undirected,1
44,69,undirected,1
44,155,undirected,1
44,422,undirected,1
44,295,undirected,1
44,430,undirected,1
44,72,undirected,1
44,306,undirected,1
44,52,undirected,1
44,183,undirected,1
44,564,undirected,1
44,61,undirected,1
44,447,undirected,1
44,192,undirected,1
44,323,undirected,1
44,197,undirected,1
44,200,undirected,1
44,75,undirected,1
44,460,undirected,1
44,205,undirected,1
44,78,undirected,1
44,79,undirected,1
44,464,undirected,1
44,210,undirected,1
44,85,undirected,1
44,463,undirected,1
44,459,undirected,1
44,352,undirected,1
44,523,undirected,1
44,98,undirected,1
44,99,undirected,1
44,228,undirected,1
44,550,undirected,1
44,487,undirected,1
44,232,undirected,1
44,579,undirected,1
44,531,undirected,1
44,119,undirected,1
44,504,undirected,1
44,505,undirected,1
44,126,undirected,1
44,255,undirected,1
45,576,undirected,1
45,65,undirected,1
45,258,undirected,1
45,421,undirected,1
45,550,undirected,1
45,519,undirected,1
45,459,undirected,1
45,460,undirected,1
45,467,undirected,1
45,533,undirected,1
45,278,undirected,1
45,88,undirected,1
45,505,undirected,1
45,157,undirected,1
46,259,undirected,1
46,270,undirected,1
46,271,undirected,1
46,272,undirected,1
46,146,undirected,1
46,275,undirected,1
46,532,undirected,1
46,533,undirected,1
46,535,undirected,1
46,281,undirected,1
46,285,undirected,1
46,416,undirected,1
46,289,undirected,1
46,291,undirected,1
46,164,undirected,1
46,426,undirected,1
46,556,undirected,1
46,302,undirected,1
46,157,undirected,1
46,306,undirected,1
46,309,undirected,1
46,183,undirected,1
46,413,undirected,1
46,65,undirected,1
46,194,undirected,1
46,203,undirected,1
46,71,undirected,1
46,456,undirected,1
46,73,undirected,1
46,74,undirected,1
46,331,undirected,1
46,206,undirected,1
46,79,undirected,1
46,450,undirected,1
46,341,undirected,1
46,343,undirected,1
46,473,undirected,1
46,92,undirected,1
46,352,undirected,1
46,97,undirected,1
46,228,undirected,1
46,359,undirected,1
46,492,undirected,1
46,241,undirected,1
46,579,undirected,1
46,118,undirected,1
46,504,undirected,1
46,505,undirected,1
46,378,undirected,1
46,511,undirected,1
47,449,undirected,1
47,278,undirected,1
47,406,undirected,1
47,77,undirected,1
47,496,undirected,1
47,467,undirected,1
47,598,undirected,1
47,55,undirected,1
47,120,undirected,1
48,518,undirected,1
48,394,undirected,1
48,269,undirected,1
48,530,undirected,1
48,238,undirected,1
48,407,undirected,1
48,549,undirected,1
48,422,undirected,1
48,295,undirected,1
48,426,undirected,1
48,299,undirected,1
48,430,undirected,1
48,175,undirected,1
48,564,undirected,1
48,319,undirected,1
48,71,undirected,1
48,459,undirected,1
48,591,undirected,1
48,472,undirected,1
48,79,undirected,1
48,479,undirected,1
48,98,undirected,1
48,358,undirected,1
48,487,undirected,1
48,360,undirected,1
48,366,undirected,1
48,113,undirected,1
48,114,undirected,1
48,494,undirected,1
48,575,undirected,1
49,129,undirected,1
49,264,undirected,1
49,267,undirected,1
49,268,undirected,1
49,142,undirected,1
49,275,undirected,1
49,287,undirected,1
49,161,undirected,1
49,420,undirected,1
49,550,undirected,1
49,112,undirected,1
49,303,undirected,1
49,436,undirected,1
49,565,undirected,1
49,329,undirected,1
49,440,undirected,1
49,95,undirected,1
49,316,undirected,1
49,446,undirected,1
49,319,undirected,1
49,193,undirected,1
49,523,undirected,1
49,454,undirected,1
49,373,undirected,1
49,457,undirected,1
49,204,undirected,1
49,591,undirected,1
49,208,undirected,1
49,210,undirected,1
49,341,undirected,1
49,479,undirected,1
49,97,undirected,1
49,60,undirected,1
49,490,undirected,1
49,108,undirected,1
49,368,undirected,1
49,370,undirected,1
49,371,undirected,1
49,574,undirected,1
49,592,undirected,1
50,324,undirected,1
50,238,undirected,1
50,463,undirected,1
50,496,undirected,1
50,403,undirected,1
50,127,undirected,1
51,513,undirected,1
51,515,undirected,1
51,516,undirected,1
51,138,undirected,1
51,277,undirected,1
51,535,undirected,1
51,545,undirected,1
51,546,undirected,1
51,423,undirected,1
51,175,undirected,1
51,433,undirected,1
51,568,undirected,1
51,315,undirected,1
51,197,undirected,1
51,71,undirected,1
51,460,undirected,1
51,418,undirected,1
51,205,undirected,1
51,81,undirected,1
51,468,undirected,1
51,505,undirected,1
51,506,undirected,1
51,123,undirected,1
52,515,undirected,1
52,389,undirected,1
52,518,undirected,1
52,519,undirected,1
52,136,undirected,1
52,521,undirected,1
52,530,undirected,1
52,278,undirected,1
52,536,undirected,1
52,281,undirected,1
52,285,undirected,1
52,546,undirected,1
52,548,undirected,1
52,422,undirected,1
52,295,undirected,1
52,168,undirected,1
52,299,undirected,1
52,429,undirected,1
52,413,undirected,1
52,311,undirected,1
52,56,undirected,1
52,569,undirected,1
52,60,undirected,1
52,575,undirected,1
52,320,undirected,1
52,374,undirected,1
52,71,undirected,1
52,456,undirected,1
52,439,undirected,1
52,333,undirected,1
52,568,undirected,1
52,472,undirected,1
52,90,undirected,1
52,347,undirected,1
52,92,undirected,1
52,118,undirected,1
52,609,undirected,1
52,327,undirected,1
52,228,undirected,1
52,360,undirected,1
52,444,undirected,1
52,583,undirected,1
52,108,undirected,1
52,240,undirected,1
52,488,undirected,1
52,502,undirected,1
52,504,undirected,1
52,505,undirected,1
52,250,undirected,1
52,127,undirected,1
52,126,undirected,1
52,383,undirected,1
54,256,undirected,1
54,257,undirected,1
54,516,undirected,1
54,519,undirected,1
54,521,undirected,1
54,407,undirected,1
54,408,undirected,1
54,248,undirected,1
54,277,undirected,1
54,538,undirected,1
54,155,undirected,1
54,542,undirected,1
54,544,undirected,1
54,289,undirected,1
54,420,undirected,1
54,421,undirected,1
54,422,undirected,1
54,295,undirected,1
54,427,undirected,1
54,556,undirected,1
54,429,undirected,1
54,157,undirected,1
54,438,undirected,1
54,439,undirected,1
54,59,undirected,1
54,60,undirected,1
54,65,undirected,1
54,70,undirected,1
54,97,undirected,1
54,535,undirected,1
54,75,undirected,1
54,461,undirected,1
54,207,undirected,1
54,80,undirected,1
54,465,undirected,1
54,338,undirected,1
54,83,undirected,1
54,86,undirected,1
54,87,undirected,1
54,413,undirected,1
54,143,undirected,1
54,92,undirected,1
54,225,undirected,1
54,355,undirected,1
54,228,undirected,1
54,550,undirected,1
54,487,undirected,1
54,188,undirected,1
54,423,undirected,1
54,236,undirected,1
54,464,undirected,1
54,118,undirected,1
54,119,undirected,1
54,504,undirected,1
54,121,undirected,1
54,122,undirected,1
54,511,undirected,1
54,508,undirected,1
54,345,undirected,1
54,533,undirected,1
55,384,undirected,1
55,129,undirected,1
55,131,undirected,1
55,132,undirected,1
55,385,undirected,1
55,520,undirected,1
55,137,undirected,1
55,147,undirected,1
55,406,undirected,1
55,279,undirected,1
55,280,undirected,1
55,537,undirected,1
55,282,undirected,1
55,239,undirected,1
55,286,undirected,1
55,415,undirected,1
55,419,undirected,1
55,292,undirected,1
55,518,undirected,1
55,168,undirected,1
55,555,undirected,1
55,301,undirected,1
55,435,undirected,1
55,222,undirected,1
55,312,undirected,1
55,57,undirected,1
55,570,undirected,1
55,445,undirected,1
55,62,undirected,1
55,575,undirected,1
55,449,undirected,1
55,325,undirected,1
55,585,undirected,1
55,203,undirected,1
55,464,undirected,1
55,339,undirected,1
55,342,undirected,1
55,313,undirected,1
55,601,undirected,1
55,233,undirected,1
55,220,undirected,1
55,350,undirected,1
55,479,undirected,1
55,528,undirected,1
55,232,undirected,1
55,105,undirected,1
55,125,undirected,1
55,495,undirected,1
55,515,undirected,1
55,552,undirected,1
55,244,undirected,1
55,446,undirected,1
55,246,undirected,1
55,503,undirected,1
55,504,undirected,1
55,381,undirected,1
55,254,undirected,1
56,514,undirected,1
56,519,undirected,1
56,533,undirected,1
56,164,undirected,1
56,497,undirected,1
56,449,undirected,1
56,180,undirected,1
56,577,undirected,1
56,451,undirected,1
56,327,undirected,1
56,201,undirected,1
56,204,undirected,1
56,205,undirected,1
56,79,undirected,1
56,465,undirected,1
56,345,undirected,1
56,95,undirected,1
56,101,undirected,1
56,359,undirected,1
56,113,undirected,1
57,320,undirected,1
57,449,undirected,1
57,258,undirected,1
57,291,undirected,1
57,516,undirected,1
57,421,undirected,1
57,550,undirected,1
57,487,undirected,1
57,106,undirected,1
57,459,undirected,1
57,77,undirected,1
57,366,undirected,1
57,338,undirected,1
57,547,undirected,1
57,118,undirected,1
57,189,undirected,1
57,478,undirected,1
58,257,undirected,1
58,519,undirected,1
58,393,undirected,1
58,138,undirected,1
58,268,undirected,1
58,398,undirected,1
58,271,undirected,1
58,400,undirected,1
58,146,undirected,1
58,278,undirected,1
58,152,undirected,1
58,540,undirected,1
58,157,undirected,1
58,417,undirected,1
58,422,undirected,1
58,295,undirected,1
58,299,undirected,1
58,430,undirected,1
58,310,undirected,1
58,61,undirected,1
58,190,undirected,1
58,575,undirected,1
58,576,undirected,1
58,449,undirected,1
58,450,undirected,1
58,331,undirected,1
58,460,undirected,1
58,209,undirected,1
58,338,undirected,1
58,87,undirected,1
58,472,undirected,1
58,92,undirected,1
58,251,undirected,1
58,550,undirected,1
58,358,undirected,1
58,360,undirected,1
58,106,undirected,1
58,493,undirected,1
58,366,undirected,1
58,119,undirected,1
58,505,undirected,1
58,378,undirected,1
58,123,undirected,1
58,511,undirected,1
59,142,undirected,1
59,154,undirected,1
59,416,undirected,1
59,161,undirected,1
59,162,undirected,1
59,157,undirected,1
59,565,undirected,1
59,440,undirected,1
59,185,undirected,1
59,351,undirected,1
59,61,undirected,1
59,190,undirected,1
59,191,undirected,1
59,451,undirected,1
59,581,undirected,1
59,73,undirected,1
59,331,undirected,1
59,461,undirected,1
59,568,undirected,1
59,342,undirected,1
59,475,undirected,1
59,476,undirected,1
59,478,undirected,1
59,479,undirected,1
59,353,undirected,1
59,102,undirected,1
59,237,undirected,1
59,496,undirected,1
59,375,undirected,1
59,505,undirected,1
59,250,undirected,1
60,513,undirected,1
60,518,undirected,1
60,522,undirected,1
60,528,undirected,1
60,538,undirected,1
60,544,undirected,1
60,558,undirected,1
60,563,undirected,1
60,568,undirected,1
60,572,undirected,1
60,61,undirected,1
60,575,undirected,1
60,579,undirected,1
60,97,undirected,1
60,83,undirected,1
60,609,undirected,1
60,120,undirected,1
60,124,undirected,1
60,125,undirected,1
60,155,undirected,1
60,156,undirected,1
60,158,undirected,1
60,167,undirected,1
60,175,undirected,1
60,184,undirected,1
60,188,undirected,1
60,189,undirected,1
60,196,undirected,1
60,200,undirected,1
60,203,undirected,1
60,204,undirected,1
60,207,undirected,1
60,210,undirected,1
60,548,undirected,1
60,225,undirected,1
60,227,undirected,1
60,229,undirected,1
60,242,undirected,1
60,250,undirected,1
60,255,undirected,1
60,257,undirected,1
60,263,undirected,1
60,264,undirected,1
60,270,undirected,1
60,271,undirected,1
60,275,undirected,1
60,277,undirected,1
60,278,undirected,1
60,285,undirected,1
60,291,undirected,1
60,301,undirected,1
60,564,undirected,1
60,319,undirected,1
60,333,undirected,1
60,341,undirected,1
60,342,undirected,1
60,366,undirected,1
60,372,undirected,1
60,378,undirected,1
60,382,undirected,1
60,399,undirected,1
60,401,undirected,1
60,403,undirected,1
60,405,undirected,1
60,407,undirected,1
60,408,undirected,1
60,409,undirected,1
60,419,undirected,1
60,445,undirected,1
60,450,undirected,1
60,454,undirected,1
60,461,undirected,1
60,468,undirected,1
60,473,undirected,1
60,479,undirected,1
60,487,undirected,1
60,488,undirected,1
60,503,undirected,1
60,505,undirected,1
61,515,undirected,1
61,528,undirected,1
61,540,undirected,1
61,544,undirected,1
61,548,undirected,1
61,562,undirected,1
61,569,undirected,1
61,575,undirected,1
61,579,undirected,1
61,586,undirected,1
61,77,undirected,1
61,78,undirected,1
61,79,undirected,1
61,87,undirected,1
61,88,undirected,1
61,601,undirected,1
61,605,undirected,1
61,94,undirected,1
61,97,undirected,1
61,107,undirected,1
61,109,undirected,1
61,113,undirected,1
61,119,undirected,1
61,126,undirected,1
61,128,undirected,1
61,134,undirected,1
61,135,undirected,1
61,139,undirected,1
61,146,undirected,1
61,147,undirected,1
61,149,undirected,1
61,157,undirected,1
61,158,undirected,1
61,168,undirected,1
61,181,undirected,1
61,188,undirected,1
61,193,undirected,1
61,535,undirected,1
61,207,undirected,1
61,209,undirected,1
61,210,undirected,1
61,211,undirected,1
61,218,undirected,1
61,225,undirected,1
61,226,undirected,1
61,229,undirected,1
61,552,undirected,1
61,250,undirected,1
61,258,undirected,1
61,267,undirected,1
61,268,undirected,1
61,270,undirected,1
61,276,undirected,1
61,277,undirected,1
61,283,undirected,1
61,287,undirected,1
61,538,undirected,1
61,310,undirected,1
61,333,undirected,1
61,335,undirected,1
61,340,undirected,1
61,342,undirected,1
61,345,undirected,1
61,348,undirected,1
61,350,undirected,1
61,355,undirected,1
61,360,undirected,1
61,572,undirected,1
61,363,undirected,1
61,366,undirected,1
61,374,undirected,1
61,375,undirected,1
61,379,undirected,1
61,382,undirected,1
61,384,undirected,1
61,398,undirected,1
61,422,undirected,1
61,423,undirected,1
61,429,undirected,1
61,431,undirected,1
61,436,undirected,1
61,439,undirected,1
61,442,undirected,1
61,443,undirected,1
61,458,undirected,1
61,460,undirected,1
61,461,undirected,1
61,471,undirected,1
61,473,undirected,1
61,476,undirected,1
61,479,undirected,1
61,481,undirected,1
61,491,undirected,1
61,492,undirected,1
61,494,undirected,1
61,502,undirected,1
61,504,undirected,1
61,505,undirected,1
62,118,undirected,1
62,134,undirected,1
62,360,undirected,1
62,311,undirected,1
62,396,undirected,1
62,269,undirected,1
62,120,undirected,1
62,531,undirected,1
62,278,undirected,1
62,568,undirected,1
62,473,undirected,1
62,87,undirected,1
62,188,undirected,1
62,250,undirected,1
62,478,undirected,1
62,575,undirected,1
63,320,undirected,1
63,481,undirected,1
63,518,undirected,1
63,358,undirected,1
63,87,undirected,1
63,206,undirected,1
63,207,undirected,1
63,499,undirected,1
63,85,undirected,1
63,535,undirected,1
63,120,undirected,1
63,250,undirected,1
63,511,undirected,1
64,481,undirected,1
64,194,undirected,1
64,550,undirected,1
64,545,undirected,1
64,496,undirected,1
64,375,undirected,1
64,506,undirected,1
65,515,undirected,1
65,516,undirected,1
65,519,undirected,1
65,530,undirected,1
65,531,undirected,1
65,533,undirected,1
65,535,undirected,1
65,540,undirected,1
65,542,undirected,1
65,604,undirected,1
65,556,undirected,1
65,569,undirected,1
65,574,undirected,1
65,577,undirected,1
65,71,undirected,1
65,78,undirected,1
65,81,undirected,1
65,598,undirected,1
65,88,undirected,1
65,90,undirected,1
65,92,undirected,1
65,93,undirected,1
65,96,undirected,1
65,97,undirected,1
65,114,undirected,1
65,122,undirected,1
65,126,undirected,1
65,142,undirected,1
65,157,undirected,1
65,164,undirected,1
65,174,undirected,1
65,176,undirected,1
65,183,undirected,1
65,185,undirected,1
65,186,undirected,1
65,189,undirected,1
65,201,undirected,1
65,203,undirected,1
65,204,undirected,1
65,205,undirected,1
65,210,undirected,1
65,225,undirected,1
65,228,undirected,1
65,229,undirected,1
65,236,undirected,1
65,250,undirected,1
65,256,undirected,1
65,257,undirected,1
65,261,undirected,1
65,277,undirected,1
65,278,undirected,1
65,281,undirected,1
65,282,undirected,1
65,283,undirected,1
65,289,undirected,1
65,338,undirected,1
65,340,undirected,1
65,341,undirected,1
65,343,undirected,1
